Frequency (Hz)	Level (dB)
195.144653	-63.607330
195.817566	-63.496864
196.490479	-63.764057
197.163391	-63.858585
197.836304	-64.247551
198.509216	-65.076256
199.182129	-63.710072
199.855042	-63.345959
200.527954	-62.987755
201.200867	-62.430363
201.873779	-63.182930
202.546692	-64.669991
203.219604	-63.928699
203.892517	-63.961250
204.565430	-64.804398
205.238342	-63.895107
205.911255	-63.307934
206.584167	-62.488850
207.257080	-63.810455
207.929993	-64.467667
208.602905	-63.459736
209.275818	-64.774696
209.948730	-64.514404
210.621643	-63.714294
211.294556	-63.417400
211.967468	-63.150982
212.640381	-63.654530
213.313293	-62.908039
213.986206	-62.696812
214.659119	-62.583611
215.332031	-62.965191
216.004944	-64.520782
216.677856	-64.451645
217.350769	-63.939117
218.023682	-64.170113
218.696594	-63.486496
219.369507	-63.941021
220.042419	-64.620270
220.715332	-64.465546
221.388245	-65.203690
222.061157	-64.109596
222.734070	-64.359207
223.406982	-65.021126
224.079895	-65.169426
224.752808	-64.590218
225.425720	-64.425804
226.098633	-64.364983
226.771545	-63.628155
227.444458	-64.593475
228.117371	-65.063492
228.790283	-64.338570
229.463196	-63.487984
230.136108	-63.678600
230.809021	-63.738461
231.481934	-63.473232
232.154846	-62.795658
232.827759	-63.761642
233.500671	-64.936600
234.173584	-63.926083
234.846497	-62.797089
235.519409	-62.699474
236.192322	-63.089767
236.865234	-63.025620
237.538147	-63.024708
238.211060	-62.913441
238.883972	-62.530720
239.556885	-63.035637
240.229797	-62.847401
240.902710	-63.197071
241.575623	-63.237759
242.248535	-62.798393
242.921448	-62.741730
243.594360	-62.421085
244.267273	-62.756039
244.940186	-63.263832
245.613098	-63.511581
246.286011	-62.450249
246.958923	-61.997471
247.631836	-62.423786
248.304749	-62.367249
248.977661	-61.585873
249.650574	-61.384201
250.323486	-61.283138
250.996399	-61.365948
251.669312	-62.196362
252.342224	-61.583313
253.015137	-61.293732
253.688049	-61.489559
254.360962	-61.393791
255.033875	-61.694565
255.706787	-61.054928
256.379700	-60.932693
257.052612	-59.553146
257.725525	-59.554890
258.398438	-61.536865
259.071350	-60.266533
259.744263	-59.259068
260.417175	-60.155621
261.090088	-59.453575
261.763000	-58.466209
262.435913	-57.702076
263.108826	-57.378487
263.781738	-57.847374
264.454651	-58.882671
265.127563	-58.796707
265.800476	-58.090084
266.473389	-56.979431
267.146301	-57.164593
267.819214	-56.524689
268.492126	-55.918720
269.165039	-56.242588
269.837952	-56.386509
270.510864	-54.999115
271.183777	-54.559731
271.856689	-54.890308
272.529602	-54.400688
273.202515	-54.994743
273.875427	-56.223125
274.548340	-55.672321
275.221252	-53.506138
275.894165	-52.327755
276.567078	-52.382008
277.239990	-52.892357
277.912903	-52.989079
278.585815	-52.956474
279.258728	-52.731247
279.931641	-52.277344
280.604553	-51.665760
281.277466	-50.411221
281.950378	-51.990330
282.623291	-52.395103
283.296204	-50.802483
283.969116	-50.546734
284.642029	-50.313835
285.314941	-50.241524
285.987854	-50.558010
286.660767	-49.648361
287.333679	-48.936138
288.006592	-50.142738
288.679504	-50.990650
289.352417	-52.191914
290.025330	-52.034348
290.698242	-51.307514
291.371155	-51.750103
292.044067	-50.664001
292.716980	-51.183666
293.389893	-51.620941
294.062805	-52.266830
294.735718	-51.828815
295.408630	-51.167076
296.081543	-51.419815
296.754456	-51.128525
297.427368	-52.010868
298.100281	-52.552860
298.773193	-53.527229
299.446106	-53.150642
300.119019	-54.236988
