Frequency (Hz)	Level (dB)
195.144653	-49.203415
195.817566	-48.559170
196.490479	-48.965450
197.163391	-48.753860
197.836304	-48.660713
198.509216	-48.911850
199.182129	-48.669537
199.855042	-49.042896
200.527954	-49.409645
201.200867	-48.094536
201.873779	-48.162029
202.546692	-48.555481
203.219604	-48.338825
203.892517	-48.437782
204.565430	-48.525196
205.238342	-48.956409
205.911255	-49.206337
206.584167	-48.920029
207.257080	-49.324631
207.929993	-50.264797
208.602905	-49.559704
209.275818	-49.491829
209.948730	-49.441479
210.621643	-48.533298
211.294556	-49.460094
211.967468	-48.838921
212.640381	-47.898132
213.313293	-47.183838
213.986206	-47.847328
214.659119	-47.946148
215.332031	-47.520866
216.004944	-48.000740
216.677856	-49.197937
217.350769	-49.394218
218.023682	-48.452877
218.696594	-47.575844
219.369507	-47.648602
220.042419	-49.004791
220.715332	-48.599388
221.388245	-47.528309
222.061157	-48.906631
222.734070	-48.963081
223.406982	-49.188847
224.079895	-49.275169
224.752808	-48.300240
225.425720	-48.475433
226.098633	-49.466316
226.771545	-49.828182
227.444458	-48.566677
228.117371	-50.053616
228.790283	-49.887615
229.463196	-49.555523
230.136108	-49.032379
230.809021	-50.270500
231.481934	-50.818436
232.154846	-50.042274
232.827759	-49.367023
233.500671	-49.870300
234.173584	-49.867210
234.846497	-49.336075
235.519409	-48.944450
236.192322	-49.708912
236.865234	-49.504364
237.538147	-49.054169
238.211060	-48.507851
238.883972	-48.550003
239.556885	-48.830105
240.229797	-49.831936
240.902710	-49.611198
241.575623	-49.058971
242.248535	-49.808002
242.921448	-51.244019
243.594360	-52.615589
244.267273	-51.765774
244.940186	-49.911278
245.613098	-50.293571
246.286011	-51.414307
246.958923	-50.543755
247.631836	-50.962193
248.304749	-50.737019
248.977661	-50.392540
249.650574	-49.900959
250.323486	-50.036160
250.996399	-50.245564
251.669312	-50.914211
252.342224	-50.856762
253.015137	-50.132687
253.688049	-49.775715
254.360962	-50.269066
255.033875	-49.778008
255.706787	-49.947483
256.379700	-50.944324
257.052612	-49.547421
257.725525	-49.950935
258.398438	-50.759968
259.071350	-50.563431
259.744263	-50.084450
260.417175	-50.364620
261.090088	-51.349495
261.763000	-50.506638
262.435913	-49.213936
263.108826	-50.167618
263.781738	-50.840210
264.454651	-50.111324
265.127563	-50.436401
265.800476	-51.515621
266.473389	-51.647564
267.146301	-50.258350
267.819214	-50.033150
268.492126	-50.845390
269.165039	-50.619362
269.837952	-50.570503
270.510864	-51.855556
271.183777	-52.342625
271.856689	-52.299252
272.529602	-51.690884
273.202515	-51.471607
273.875427	-51.066265
274.548340	-51.128258
275.221252	-51.298500
275.894165	-50.235523
276.567078	-51.008827
277.239990	-50.710773
277.912903	-51.622692
278.585815	-52.251671
279.258728	-52.132973
279.931641	-50.317333
280.604553	-49.986401
281.277466	-51.168037
281.950378	-52.407768
282.623291	-51.538116
283.296204	-50.793221
283.969116	-50.841824
284.642029	-52.238419
285.314941	-52.925865
285.987854	-52.846523
286.660767	-52.394520
287.333679	-52.010914
288.006592	-51.941639
